,User ID,City,User Longitude,User Latitude,Resturant Name,Resturant Longitude,Resturant Latitude,Categories,Special Diets,Review Score,Comments
128,226,Eastern Province,54.02060775712333,28.767543390387573,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,4.8,"They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers."
129,480,Eastern Province,52.92227250131026,22.364919389414556,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",2.9,The management is rude.
130,27,Eastern Province,51.67510396663903,20.750532583975826,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,"Great Subway, in fact it's so good when you come here every other Subway will not meet your expectations."
131,227,Riyadh,46.5818228004619,24.911446349102587,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,I had a seriously solid breakfast here.
132,56,Jeddah,39.2987037759392,21.4082669851577,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,This is one of the best coffes in the city
133,131,Jeddah,39.35728182091876,21.264946160359145,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,My drink was never empty and he made some really great menu suggestions.
134,144,Riyadh,46.57802512279288,24.528114512635007,Zafran Indian Bistro,46.62489930668807,24.752996409227517,"Indian, Healthy, Soups, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",5.0,Don't do it!!!!
135,105,Eastern Province,52.06473793529379,27.734513519211667,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,The waiter wasn't helpful or friendly and rarely checked on us.
136,291,Riyadh,46.87179595535946,24.505720558334968,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.0,My husband and I ate lunch here and were very disappointed with the food and service.
137,449,Riyadh,46.653817745203995,24.586317641738987,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,And the red curry had so much bamboo shoots and wasn't very tasty to me.
138,376,Jeddah,39.22561594157212,21.529052939429846,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,Nice blanket of moz over top but i feel like this was done to cover up the subpar food.
139,444,Eastern Province,50.36456168792568,22.934696016340645,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.6,The bathrooms are clean and the place itself is well decorated.
140,39,Eastern Province,54.752981241753226,27.462577825144887,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",2.8,"The menu is always changing, food quality is going down & service is extremely slow."
141,129,Jeddah,39.26515369688683,21.598249658748667,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.8,"The service was a little slow , considering that were served by 3 people servers so the food was coming in a slow pace."
142,307,Eastern Province,53.21321303684133,29.003500496158427,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,I give it 2 thumbs down
143,48,Riyadh,46.80373718000846,24.66059099700719,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,We watched our waiter pay a lot more attention to other tables and ignore us.
144,183,Jeddah,39.218170125012925,21.719023725830187,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",4.1,My fiancé and I came in the middle of the day and we were greeted and seated right away.
145,290,Jeddah,39.23216565291387,21.871585057528748,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,This is a great restaurant at the Mandalay Bay.
146,16,Jeddah,39.279395369646174,21.16767831932392,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",3.6,We waited for forty five minutes in vain.
147,386,Eastern Province,54.83475324850135,23.269790594419096,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",1.3,Crostini that came with the salad was stale.
148,40,Riyadh,46.6108662425149,24.900567848029812,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",4.6,Some highlights : Great quality nigiri here!
149,31,Jeddah,39.23894115140232,21.015600870019995,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,4.3,I like it
150,219,Riyadh,46.78398378587624,24.57163333595705,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,4.8,the staff is friendly and the joint is always clean.
151,261,Riyadh,46.60903041976454,24.524880703746877,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",4.2,this was a different cut than the piece the other day but still wonderful and tender s well as well flavored.
152,272,Jeddah,39.139246899540815,21.823366453653776,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,4.9,I ordered the Voodoo pasta and it was the first time I'd had really excellent pasta since going gluten free several years ago.
153,53,Eastern Province,48.53336603838093,20.73975751215335,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,this place is good.
154,251,Riyadh,46.62590518780563,24.677884156624486,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",1.3,"Unfortunately, we must have hit the bakery on leftover day because everything we ordered was STALE."
155,221,Riyadh,46.678015220190474,24.62171183400993,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,I came back today since they relocated and still not impressed.
156,24,Jeddah,39.12178776771364,21.854940841671265,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",4.9,I was seated immediately.
157,134,Eastern Province,49.149858148485265,22.989221358830754,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",3.9,"Their menu is diverse, and reasonably priced."
158,444,Jeddah,39.32885547675064,21.586023769247188,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,Avoid at all cost!
159,87,Eastern Province,49.87911797775564,27.602729909854524,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,3.8,Restaurant is always full but never a wait.
160,284,Eastern Province,54.77935397997584,27.17582926699241,Steak House,49.569183240425424,27.129411976298083,"American, Steakhouse, Grill","Vegetarian Friendly, Gluten Free Options",4.3,DELICIOUS!!
161,2,Riyadh,46.98642393593318,24.729149509512116,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,This place is hands-down one of the best places to eat in the Phoenix metro area.
162,276,Riyadh,46.73953943559847,24.8549624271426,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,So don't go there if you are looking for good food...
163,180,Riyadh,46.79916338902232,24.66982454015488,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.1,I've never been treated so bad.
164,58,Eastern Province,48.97305487354849,25.80247010032378,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,Bacon is hella salty.
165,212,Jeddah,39.30250247963381,21.564269118131882,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,1.2,"We also ordered the spinach and avocado salad, the ingredients were sad and the dressing literally had zero taste."
166,1,Eastern Province,52.9262438394152,22.334245140560164,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,4.7,This really a fine dining 
167,126,Jeddah,39.16752837728485,21.129061065653378,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",4.4,The waitresses are very friendly.
168,249,Eastern Province,54.57163473282624,25.030522235476276,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,"Lordy, the Khao Soi is a dish that is not to be missed for curry lovers!"
169,438,Riyadh,46.85832235628621,24.937219693222872,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,Everything on the menu is terrific and we were also thrilled that they made amazing accommodations for our vegetarian daughter.
170,56,Riyadh,46.694528045204,24.94710053695399,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,"Perhaps I caught them on an off night judging by the other reviews, but I'm not inspired to go back."
171,188,Jeddah,39.23731350251024,21.054841442477905,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,The service here leaves a lot to be desired.
172,116,Riyadh,46.90399140332232,24.558434744664957,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,"The atmosphere is modern and hip, while maintaining a touch of coziness."
173,102,Riyadh,46.955901357372184,24.721972976903892,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,"Not a weekly haunt, but definitely a place to come back to every once in a while."
174,458,Eastern Province,49.56150462947626,20.222281404424542,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,We literally sat there for 20 minutes with no one asking to take our order.
175,200,Riyadh,46.90217275175798,24.7449862419988,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,"The burger had absolutely no flavor - the meat itself was totally bland, the burger was overcooked and there was no charcoal flavor."
176,302,Eastern Province,53.73701818094336,22.175857572257414,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,I also decided not to send it back because our waitress looked like she was on the verge of having a heart attack.
177,105,Eastern Province,53.92533744111315,25.303097138577744,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.1,I dressed up to be treated so rudely!
178,86,Jeddah,39.29060040851014,21.292083541095167,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,It was probably dirt.
179,107,Jeddah,39.14413873769379,21.400989102345672,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,4.7,"Love this place, hits the spot when I want something healthy but not lacking in quantity or flavor."
180,193,Riyadh,46.54348313462167,24.804748820365663,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,I ordered the Lemon raspberry ice cocktail which was also incredible.
181,118,Riyadh,46.74240378294224,24.948330242807334,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.0,"The food sucked, which we expected but it sucked more than we could have imagined."
182,63,Riyadh,46.56517940003259,24.535214178857416,Sultan Steakhouse Riyadh,46.61407829565047,24.750130635087018,"Steakhouse, Barbecue, Turkish",Gluten Free Options,4.8,Interesting decor.
183,208,Riyadh,46.85823119756182,24.558044025737292,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,What I really like there is the crepe station.
184,162,Riyadh,46.895056466915854,24.874229524433865,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,"Also were served hot bread and butter, and home made potato chips with bacon bits on top....very original and very good."
185,207,Jeddah,39.285501733220315,21.253728303023383,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,you can watch them preparing the delicious food!)
186,217,Eastern Province,51.061120906394024,21.003125302920793,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,3.7,Both of the egg rolls were fantastic.
187,200,Riyadh,46.584402986274945,24.88359149865729,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.5,"When my order arrived, one of the gyros was missing."
